cuda
tensor(0.3301, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2316, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0425, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0229, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0140, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0123, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0029, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 107 ends after 84 steps.
tensor(0.8231, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6011, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5205, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3397, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0793, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0146, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 108 ends after 107 steps.
tensor(0.8306, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6630, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5589, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3536, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1227, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0126, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 109 ends after 104 steps.
tensor(0.7473, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5841, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4579, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2370, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0745, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0179, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0016, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 110 ends after 110 steps.
tensor(0.2970, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3576, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5731, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4146, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1099, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0161, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0113, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0030, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 111 ends after 90 steps.
tensor(0.4342, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8960, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5237, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4424, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3443, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1274, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0104, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 112 ends after 79 steps.
tensor(0.9263, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6468, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5599, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3711, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0721, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0021, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 113 ends after 113 steps.
tensor(0.7081, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5998, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4409, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1732, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0251, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0039, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 114 ends after 96 steps.
tensor(0.6138, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4840, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2825, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0451, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 115 ends after 130 steps.
tensor(0.7156, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5818, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3665, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0994, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0152, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0054, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 116 ends after 109 steps.
tensor(0.7212, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5720, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3923, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0972, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0243, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0150, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0057, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 117 ends after 85 steps.
tensor(0.1993, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3829, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3792, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2444, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0432, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0114, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0018, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 118 ends after 65 steps.
tensor(0.7996, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6116, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4244, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1940, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0270, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0027, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 119 ends after 77 steps.
tensor(0.6004, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5294, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3283, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0567, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 120 ends after 96 steps.
tensor(0.4046, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4852, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2270, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0292, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 121 ends after 111 steps.
tensor(0.4509, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6801, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5040, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2387, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0377, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0050, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 122 ends after 81 steps.
tensor(0.6578, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5655, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4388, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1757, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0356, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 123 ends after 91 steps.
tensor(0.6148, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4689, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2048, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0173, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 124 ends after 112 steps.
tensor(0.7527, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5342, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3464, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1042, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0156, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 125 ends after 103 steps.
tensor(0.5706, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2934, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0446, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0025, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 126 ends after 127 steps.
tensor(0.2979, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2235, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4310, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0919, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0158, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0083, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 127 ends after 92 steps.
tensor(0.3317, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6178, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3195, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0786, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0227, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0074, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 128 ends after 117 steps.
tensor(0.3982, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4341, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3602, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0967, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0048, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 129 ends after 110 steps.
tensor(0.4926, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6278, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4890, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2186, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0383, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0059, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 130 ends after 85 steps.
tensor(0.1250, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4497, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1814, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0113, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 131 ends after 132 steps.
tensor(0.8248, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4968, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3503, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1274, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0420, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0177, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 132 ends after 97 steps.
tensor(0.3396, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5164, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2712, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0445, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0067, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 133 ends after 100 steps.
tensor(0.4845, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3929, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1293, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0087, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 134 ends after 135 steps.
tensor(0.3673, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5078, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2110, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0221, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0037, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 135 ends after 103 steps.
tensor(0.3177, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4261, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1698, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0346, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0018, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 136 ends after 111 steps.
tensor(0.1074, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2336, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3492, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0442, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0061, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 137 ends after 101 steps.
tensor(0.4299, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3764, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1022, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0121, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 138 ends after 121 steps.
tensor(0.2330, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3353, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1605, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0224, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0024, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 139 ends after 111 steps.
tensor(0.4186, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3346, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1039, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0209, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0091, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 140 ends after 97 steps.
tensor(0.5896, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3936, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1800, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0324, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0197, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0129, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0052, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 141 ends after 81 steps.
tensor(0.5169, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4330, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1785, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0137, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 142 ends after 89 steps.
tensor(0.1605, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4235, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0926, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0031, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 143 ends after 135 steps.
tensor(0.2784, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3591, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2586, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0368, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0113, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0088, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 144 ends after 107 steps.
tensor(0.7310, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5132, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2762, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0363, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 145 ends after 85 steps.
tensor(0.3193, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3133, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0549, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0023, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 146 ends after 127 steps.
tensor(0.2597, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5090, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3813, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2020, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0305, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0059, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 147 ends after 72 steps.
tensor(0.6201, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4539, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1477, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0308, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0197, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0136, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0036, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 148 ends after 87 steps.
tensor(0.1159, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2416, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0445, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0027, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 149 ends after 141 steps.
tensor(0.1561, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2424, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0681, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0018, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 150 ends after 114 steps.
tensor(0.2022, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4778, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1373, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0043, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 151 ends after 126 steps.
tensor(0.3043, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4298, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2592, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0557, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0131, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0106, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0051, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 152 ends after 72 steps.
tensor(0.3527, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4696, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2590, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0414, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0142, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0111, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0032, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 153 ends after 105 steps.
tensor(0.6132, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4409, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1566, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0225, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0114, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 154 ends after 88 steps.
tensor(0.4646, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3851, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2350, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0430, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0116, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0142, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0106, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0070, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 155 ends after 65 steps.
tensor(0.2161, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2147, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0366, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0022, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 156 ends after 187 steps.
tensor(0.5527, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3992, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1371, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0357, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0153, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0096, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 157 ends after 87 steps.
tensor(0.5887, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4977, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2865, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0853, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0169, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 158 ends after 90 steps.
tensor(0.1470, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5281, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1711, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0138, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0027, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 159 ends after 94 steps.
tensor(0.3052, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2989, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1306, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0495, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0066, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 160 ends after 83 steps.
tensor(0.6503, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4401, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0938, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0024, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 161 ends after 132 steps.
tensor(0.1897, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5418, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2954, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0547, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0028, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 162 ends after 101 steps.
tensor(0.1782, device='cuda:0', grad_fn=<HuberLossBackward0>)
